"id";"Name";"Name on Shirt";"Teams";"Nationality";"Age";"Height(cm)";"Weight(Kg)";"Stronger foot";"Favorite side";"Reg. Pos.";"Positions";"Injury";"Attack";"Defence";"Body balance";"Stamina";"Top speed";"Responsiveness";"Explosive power";"Dribble accuracy";"Dribble speed";"Short pass accuracy";"Short pass speed";"Long pass accuracy";"Long pass speed";"Shot accuracy";"Shot power";"Free kick accuracy";"Swerve";"Header Accuracy";"Jump";"Ball control";"Mentality";"Keeper skills";"Teamwork";"Form";"Weak foot accuracy";"Weak foot frequency";"P01 Classic No.10";"P02 Anchor Man";"P03 Trickster";"P04 Darting Run";"P05 Mazing Run";"P06 Pinpoint Pass";"P07 Early Cross";"P08 Box to Box";"P09 Cut Back Pass";"P10 Incisive Run";"P11 Long Ranger";"P12 Enforcer";"P13 Goal Poacher";"P14 Dummy Runner";"P15 Free Roaming";"P16 Extra Attacker";"P17 Chasing Back";"P18 Talisman";"P19 Fox in the Box";"P20 Track Back";"P21 Offensive Fullback";"P22 180 Drag";"P23 Flick(Sombrero)";"H01 Attack Minded";"H02 Defence Master";"S01 Weighted Pass";"S02 Double Touch";"S03 Run Around";"S04 PK Taker";"S05 1-touch play";"S06 Outside Curve";"S07 Lunging Tackle";"S08 Diving Header";"S09 Covering";"S10 GK Long Throw";"S11 Penalty Saver";"S12 1-on-1 Keeper";"S13 Long Throw";"S14 Speed Merchant";"S15 Shoulder Feint Skills";"S16 Roulette Skills";"S17 Flip Flap Skills";"S18 Turning Skills";"S19 Scissors Skills";"S20 Flicking Skills";"S21 Step On Skills";"S22 Deft Touch Skills";"S23 Super-Sub";"S24 Long Range Drive";"S25 Flip Flap Skills";"S26 Jumping Volley";"S27 Scissor Kick";"S28 Knuckle Shot";"S29 Heel Flick";
44659;KRYCHOWIAK;KRYCHOWIAK;;Польша;22;186;85;R;R;DMF; CB RB DMF;2;64;68;78;77;83;73;76;75;77;74;73;78;80;73;85;81;75;71;75;73;67;50;68;4;6;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44660;GLOMBARD;GLOMBARD;;Франция;23;178;74;R;R;RB; RB RMF;2;66;61;81;79;85;78;78;69;81;69;64;74;80;65;74;68;67;68;78;68;64;50;64;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44661;RODELIN;RODELIN;;Франция;26;192;70;R;R;CF; LMF RMF LWF RWF SS CF;2;72;42;84;76;78;78;68;82;82;78;72;70;73;73;85;78;76;83;80;78;68;50;75;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44662;KARABOUÉ;KARABOUE;;Франция;24;173;72;R;R;RMF; CMF LMF RMF AMF;2;73;55;75;78;80;76;83;78;81;79;78;79;78;69;79;77;76;68;75;76;67;50;66;4;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;
44663;VERHOEK;VERHOEK;;Нидерланды;23;188;84;R;R;CF; CF;2;71;36;82;75;79;76;74;77;80;71;68;69;70;73;77;68;64;72;77;76;69;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44664;PAJOT;PAJOT;;Франция;22;176;63;R;R;CMF; DMF CMF RMF;2;70;68;72;83;74;69;79;78;73;80;70;80;71;67;79;71;71;68;73;78;69;50;78;5;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
44665;KHELIFA;KHELIFA;;Тунис;25;183;73;R;R;CF; LMF RMF LWF RWF CF;2;78;37;78;78;82;78;74;80;83;72;65;72;68;80;80;68;64;80;76;76;69;50;68;5;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44676;ACERBI;ACERBI;;Италия;24;192;90;L;R;CB; CB;2;55;82;85;80;77;82;70;73;72;73;75;74;77;63;85;73;66;77;83;73;73;50;75;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44677;MORRIS;MORRIS;;Ирландия;22;187;83;R;R;CMF; RB CMF;2;61;59;74;73;71;69;70;71;69;76;66;74;68;61;73;61;60;67;70;73;65;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44678;WICKHAM;WICKHAM;;Англия;19;191;73;R;R;CF; CF;2;74;35;75;73;77;76;73;74;75;69;63;63;65;79;74;63;55;73;75;82;62;50;66;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44679;JONES;JONES;;Англия;25;182;79;R;R;RB; CB LB RB DMF;2;63;71;80;79;69;74;67;69;70;69;73;71;75;61;81;67;65;75;76;69;74;50;75;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44680;KELVIN WILSON;WILSON;;Англия;27;188;77;R;R;CB; CB RB;1;52;73;83;78;77;73;70;65;64;64;68;66;69;57;77;57;57;79;77;66;66;50;67;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44681;SAMMON;SAMMON;;Ирландия;25;178;75;R;R;CF; CF;1;71;34;80;74;81;75;80;73;68;69;67;65;64;74;77;63;62;75;76;72;65;50;72;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44682;WANYAMA;WANYAMA;;Кения;21;188;76;R;R;DMF; CB DMF CMF;1;66;68;85;84;79;79;75;73;75;74;73;71;72;63;74;64;62;79;79;73;68;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44683;MATTHEWS;MATTHEWS;;Уэльс;20;178;71;R;R;RB; LB RB RMF;1;65;59;72;78;80;73;76;72;75;69;70;70;75;62;80;70;67;67;73;70;65;50;65;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44684;SAWYERS;SAWYERS;;Англия;20;175;67;R;R;AMF; RMF AMF SS;1;64;40;66;74;76;69;80;75;75;74;65;73;65;65;70;64;64;63;72;80;61;50;70;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44685;MUSTAFI;MUSTAFI;;Германия;20;184;82;L;R;CB; CB RB;1;59;72;79;80;73;76;72;70;72;66;72;70;73;58;76;57;60;74;79;70;67;50;73;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44687;OĞUZHAN ÖZYAKUP;OZYAKUP;;Турция;20;178;71;R;R;CMF; DMF CMF RMF AMF;2;66;63;72;77;74;73;75;73;70;75;76;74;73;63;75;67;65;65;67;76;73;50;75;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44688;CAULKER;CAULKER;;Англия;20;191;76;R;R;CB; CB;2;52;79;80;76;79;79;73;67;69;67;71;70;74;59;76;62;63;81;83;70;70;50;70;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44689;B. JOHNSON;JOHNSON;;Англия;25;178;68;L;R;CMF; LB CMF LMF;2;73;59;71;80;77;73;75;75;76;73;74;76;79;64;83;74;76;67;73;74;69;50;73;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44691;BUXTON;BUXTON;;Англия;20;185;81;R;R;CB; CB RB;2;56;66;79;76;74;75;72;68;71;66;64;67;67;56;73;58;62;70;75;69;70;50;72;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44692;GOLOBART;GOLOBART;;Испания;20;193;87;R;R;CB; CB CF;2;52;69;81;73;71;76;67;66;65;64;65;67;73;56;76;55;55;78;72;67;66;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44694;D. JOHNSON;JOHNSON;;Англия;19;174;67;L;R;CMF; CMF LMF;2;66;55;67;77;77;73;79;76;75;75;67;74;66;65;69;65;66;63;69;78;69;50;68;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44702;BARKLEY;BARKLEY;;Англия;18;189;79;R;R;CMF; DMF CMF LMF AMF;2;67;64;79;81;76;76;79;80;78;79;74;75;71;66;79;67;70;77;75;82;70;50;68;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44703;A. RAZAK;A. RAZAK;;Кот-д'Ивуар;19;180;76;R;R;CMF; CMF RMF AMF;2;66;55;76;76;75;71;75;74;73;77;69;78;69;60;74;64;64;66;74;78;64;50;73;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44706;JENKINSON;JENKINSON;;Англия;20;185;77;R;R;RB; CB LB RB;2;68;68;77;82;82;74;75;73;77;71;72;76;77;59;74;64;66;73;76;72;70;50;73;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44709;BERAHINO;BERAHINO;;Англия;19;178;75;R;R;CF; LMF RMF SS CF;2;71;35;74;72;80;77;74;74;73;72;68;71;65;72;72;63;60;74;76;75;63;50;62;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44710;BROWN;BROWN;;Уэльс;20;187;80;L;R;LMF; LMF CF;2;63;38;75;71;76;74;75;73;72;71;65;72;72;69;71;62;58;70;73;73;63;50;68;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44711;THORNE;THORNE;;Англия;19;188;84;R;R;CMF; CMF;2;66;64;77;78;71;73;69;72;68;75;73;77;74;60;74;61;60;69;73;73;64;50;71;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44712;A. TAMATA;TAMATA;;Нидерланды;21;184;77;R;R;RB; LB RB DMF;2;56;65;76;81;82;70;76;68;71;66;69;66;73;58;75;59;61;72;83;71;65;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44715;G. CASTILLION;CASTILLION;;Нидерланды;21;191;78;R;R;CF; RWF CF;2;68;32;79;73;80;72;70;76;74;71;70;68;66;71;83;71;69;71;75;76;63;50;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44716;J. GOUWELEEUW;GOUWELEEUW;;Нидерланды;21;187;84;R;R;CB; CB DMF;2;59;75;80;75;77;76;73;77;73;75;76;73;75;68;79;64;61;77;75;78;66;50;74;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44717;D. CORNELL;CORNELL;;Уэльс;21;188;79;R;R;GK; GK;2;30;70;80;60;64;83;66;50;51;49;50;52;60;43;75;42;44;45;78;55;63;75;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44719;L. VAN DIJK;VAN DIJK;;Нидерланды;20;178;65;R;R;RB; RB;2;60;59;69;75;79;71;78;65;73;65;66;65;72;62;69;55;55;70;71;66;60;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44720;FLANAGAN;FLANAGAN;;Англия;19;179;69;R;R;RB; RB;2;60;65;74;79;76;74;77;69;73;72;70;72;73;61;70;63;66;76;79;72;70;50;70;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44721;ROBINSON;ROBINSON;;Англия;19;180;77;L;R;LB; CB LB LMF;2;65;63;75;80;81;75;77;72;75;71;70;73;76;61;77;63;65;76;74;72;62;50;71;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44722;LUCAS PIAZÓN;LUCAS PIAZON;;Бразилия;18;182;75;R;R;AMF; AMF SS;2;70;40;74;74;79;71;83;84;84;81;84;80;74;76;76;76;76;65;70;86;63;50;73;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44723;SOMOGYI;SOMOGYI;;Венгрия;27;190;80;R;R;GK; GK;2;30;76;84;57;64;84;60;55;54;54;55;57;61;44;79;44;44;45;73;50;70;79;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44724;RABIU IBRAHIM;IBRAHIM;;Нигерия;21;169;60;L;R;AMF; CMF AMF;2;65;53;67;78;80;69;84;76;76;77;68;75;69;66;72;70;70;64;79;78;62;50;68;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44725;BOTTEGHIN;BOTTEGHIN;;Бразилия;25;192;89;R;R;CB; CB;2;52;73;85;73;71;69;66;68;67;66;63;67;71;55;75;57;55;76;76;65;63;50;64;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44726;SEUNTJENS;SEUNTJENS;;Нидерланды;20;184;81;R;R;LWF; CMF LMF RMF AMF LWF RWF CF;2;64;50;75;72;73;68;77;74;69;74;71;74;72;65;73;63;62;66;72;74;63;50;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44727;SCHALK;SCHALK;;Нидерланды;20;171;68;R;R;CF; SS CF;2;65;38;68;75;75;76;76;72;74;69;68;68;69;74;72;63;57;73;78;73;63;50;64;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44728;PILKINGTON;PILKINGTON;;Ирландия;24;181;81;R;R;LMF; LMF RMF AMF LWF SS;1;77;44;74;80;80;76;78;80;77;74;74;78;79;74;79;75;75;71;73;75;72;50;77;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44729;FREI;FREI;;Турция;18;171;66;R;R;AMF; RMF AMF;2;71;45;66;75;80;68;84;80;82;76;69;74;67;65;68;65;65;62;68;80;63;50;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44736;GARDNER;GARDNER;;Англия;20;186;82;R;R;CMF; CMF AMF CF;1;67;58;76;76;73;76;70;74;72;75;73;75;75;71;78;68;68;71;73;76;70;50;72;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44737;E. GYASI;GYASI;;Нидерланды;21;185;75;L;R;LWF; LMF RMF LWF RWF;2;67;37;77;73;85;65;78;79;77;69;75;71;76;68;77;61;63;65;74;75;63;50;62;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44738;K. LUCKASSEN;LUCKASSEN;;Нидерланды;19;184;77;R;R;CF; CF;2;66;37;77;75;75;75;75;75;71;79;67;71;69;74;75;74;69;61;78;80;67;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44739;S. SCHEIMANN;SCHEIMANN;;Израиль;24;180;75;R;R;LB; LB LMF;0;62;63;78;77;77;70;73;71;73;68;72;74;78;64;79;71;74;69;71;70;72;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44742;K. JANSEN;JANSEN;;Нидерланды;20;183;78;R;R;CMF; CMF LMF RMF LWF RWF;2;63;52;77;74;75;70;72;70;73;67;71;66;72;61;76;60;58;69;73;71;65;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44748;N. FOOR;FOOR;;Нидерланды;20;170;61;L;R;CMF; CMF LMF RMF AMF LWF RWF;2;68;59;69;78;78;75;82;80;76;76;75;74;69;69;76;65;62;66;73;80;64;50;73;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44750;J. SMITS;SMITS;;Нидерланды;19;187;67;R;R;GK; GK;2;30;70;78;56;67;83;71;54;53;56;53;53;50;49;78;41;46;50;75;56;64;74;63;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44751;D. DE BEULE;DE BEULE;;Бельгия;30;180;74;R;R;CMF; DMF CMF RMF AMF;0;71;49;74;79;74;76;78;75;76;76;72;74;71;70;74;66;67;68;75;77;72;50;75;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44752;M. MONTEYNE;MONTEYNE;;Бельгия;27;176;71;R;R;RB; RB;0;65;61;74;78;78;73;75;73;74;72;71;73;74;60;75;64;62;70;75;73;68;50;72;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44753;B. ROOX;ROOX;;Нидерланды;19;188;85;R;R;GK; GK;2;30;72;83;57;63;79;64;53;52;50;55;51;63;41;73;43;45;46;73;51;63;75;63;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44756;GABBIADINI;GABBIADINI;;Италия;20;186;81;L;R;CF; LMF RMF AMF LWF RWF SS CF;2;78;40;79;79;79;79;77;78;78;72;72;69;72;75;78;71;73;76;78;79;72;50;72;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44757;E. CUMMINS;CUMMINS;;Нидерланды;23;183;84;R;R;GK; GK;2;30;71;78;60;70;79;73;53;55;56;59;58;60;46;76;45;44;50;82;52;66;73;65;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44758;J. MÅRTENSSON;MARTENSSON;;Швеция;23;180;75;R;R;DMF; DMF CMF RMF;2;65;65;76;78;77;73;75;76;75;74;72;75;76;66;76;72;73;68;74;76;68;50;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44759;G. MARKIET;MARKIET;;Нидерланды;21;183;90;R;R;RB; CB RB;2;58;63;81;75;81;66;73;70;74;63;68;65;70;55;77;53;52;71;80;69;63;50;67;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44760;A. KALI;KALI;;Марокко;21;172;67;L;R;CMF; DMF CMF LMF AMF;2;69;65;75;75;73;70;76;75;74;76;71;75;72;70;76;73;75;66;71;78;65;50;68;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44761;R. IBARRA;IBARRA;;Эквадор;22;176;69;R;R;RWF; RB RMF RWF;2;73;52;74;77;85;71;81;82;86;73;70;74;78;66;76;66;68;65;75;78;64;50;67;4;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
44762;M. MEERITS;MEERITS;;Эстония;20;186;84;R;R;GK; GK;2;30;72;82;58;66;80;65;54;51;61;64;60;65;43;83;45;44;48;77;53;66;76;65;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44766;Y. WILDSCHUT;WILDSCHUT;;Нидерланды;20;187;86;R;R;LWF; LMF RMF LWF RWF SS CF;2;73;35;85;75;88;72;78;77;89;68;74;72;79;69;83;63;60;70;76;73;65;50;62;4;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
